EMPLOYEE_ID,EMPLOYEE_NAME,DESIGNATION,DEPARTMENT,EMAIL,PHONE,REGION,COUNTRY,JOIN_DATE,STATUS,PROFILE_IMAGE,DISPLAY_COLOR,OLD_EMPLOYEE_CODE,LEGACY_EMPLOYEE_ID,EXPORT_FLAG,CACHE_KEY,TEMP_FLAG,ICON_NAME,REPORT_GROUP,MIGRATION_BATCH
EMP00370,Arjun Reddy,Director,Operations,arjun.reddy@hoj.com,+919772514557,Asia-East,India,2021-11-26,ON_LEAVE,emp_370.jpg,#FF6B6B,OLD370,370,0,emp_370,1,user_icon,GROUP6,BATCH_2024
EMP00371,Amit Kumar,Director,Sales,amit.kumar@hoj.com,+919325485715,Middle East,India,2022-04-04,ACTIVE,emp_371.jpg,#45B7D1,OLD371,371,0,emp_371,0,user_icon,GROUP7,BATCH_2026
EMP00372,Rajesh Nair,Supervisor,Inventory,rajesh.nair@hoj.com,+918652274288,Europe,India,2022-03-02,INACTIVE,emp_372.jpg,#4ECDC4,OLD372,372,1,emp_372,1,user_icon,GROUP9,BATCH_2021
EMP00373,Mohit Joshi,Director,IT,mohit.joshi@hoj.com,+917120842133,Americas,USA,2021-03-07,INACTIVE,emp_373.jpg,#4ECDC4,OLD373,373,1,emp_373,0,user_icon,GROUP2,BATCH_2023
EMP00374,Neha Joshi,Manager,Finance,neha.joshi@hoj.com,+919563509681,Asia-East,Australia,2022-05-20,INACTIVE,emp_374.jpg,#4ECDC4,OLD374,374,1,emp_374,1,user_icon,GROUP5,BATCH_2025
EMP00375,Neha Joshi,Assistant,Inventory,neha.joshi@hoj.com,+919963240060,Europe,India,2024-09-30,ON_LEAVE,emp_375.jpg,#FF6B6B,OLD375,375,0,emp_375,1,user_icon,GROUP3,BATCH_2024
EMP00376,Arjun Reddy,Coordinator,Inventory,arjun.reddy@hoj.com,+918077668508,Asia-East,Singapore,2024-03-02,ON_LEAVE,emp_376.jpg,#4ECDC4,OLD376,376,0,emp_376,0,user_icon,GROUP3,BATCH_2024
EMP00377,Rajesh Verma,Coordinator,Inventory,rajesh.verma@hoj.com,+916995477081,Europe,USA,2023-07-08,ACTIVE,emp_377.jpg,#45B7D1,OLD377,377,1,emp_377,0,user_icon,GROUP5,BATCH_2021
EMP00378,Priya Reddy,Analyst,IT,,+916166679943,Middle East,UAE,2026-05-10,ON_LEAVE,emp_378.jpg,#45B7D1,OLD378,378,1,emp_378,0,user_icon,GROUP4,BATCH_2025
EMP00379,Neha Patel,Director,Finance,neha.patel@hoj.com,+919781341734,Middle East,Australia,2020-09-20,ACTIVE,emp_379.jpg,#45B7D1,OLD379,379,1,emp_379,0,user_icon,GROUP6,BATCH_2021
EMP00380,Sneha Reddy,Assistant,Sales,sneha.reddy@hoj.com,+917355012481,Europe,UAE,2024-08-24,ON_LEAVE,emp_380.jpg,#45B7D1,OLD380,380,0,emp_380,0,user_icon,GROUP4,BATCH_2025
EMP00381,Mohit Verma,Analyst,Sales,mohit.verma@hoj.com,+916798546594,Americas,UAE,2021-03-28,ON_LEAVE,emp_381.jpg,#FF6B6B,OLD381,381,0,emp_381,1,user_icon,GROUP8,BATCH_2024
EMP00382,Sneha Desai,Manager,Inventory,,+917987529064,Asia-East,Singapore,2022-05-08,ON_LEAVE,emp_382.jpg,#45B7D1,OLD382,382,1,emp_382,0,user_icon,GROUP10,BATCH_2024
EMP00383,Deepika Gupta,Supervisor,HR,,+918973992837,Asia-East,India,2022-07-13,INACTIVE,emp_383.jpg,#FF6B6B,OLD383,383,1,emp_383,0,user_icon,GROUP7,BATCH_2022
EMP00384,Sneha Joshi,Analyst,HR,sneha.joshi@hoj.com,+917190151608,Europe,Singapore,2026-03-23,ON_LEAVE,emp_384.jpg,#45B7D1,OLD384,384,1,emp_384,0,user_icon,GROUP2,BATCH_2025
EMP00385,Priya Gupta,Supervisor,Customer Service,priya.gupta@hoj.com,+917898644601,Europe,UK,2021-01-25,ACTIVE,emp_385.jpg,#4ECDC4,OLD385,385,0,emp_385,1,user_icon,GROUP10,BATCH_2026
EMP00386,Arjun Sharma,Supervisor,Inventory,arjun.sharma@hoj.com,+919291651943,Asia-South,UK,2023-01-28,INACTIVE,emp_386.jpg,#45B7D1,OLD386,386,0,emp_386,1,user_icon,GROUP10,BATCH_2024
EMP00387,Neha Gupta,Director,Finance,neha.gupta@hoj.com,+917423062379,Middle East,UK,2021-02-18,INACTIVE,emp_387.jpg,#FF6B6B,OLD387,387,1,emp_387,1,user_icon,GROUP5,BATCH_2022
EMP00388,Sneha Patel,Store Manager,Operations,sneha.patel@hoj.com,+916122799520,Asia-East,UK,2024-10-22,ON_LEAVE,emp_388.jpg,#4ECDC4,OLD388,388,0,emp_388,1,user_icon,GROUP3,BATCH_2025
EMP00389,Vikram Reddy,Analyst,Customer Service,vikram.reddy@hoj.com,+917329551198,Americas,UK,2023-11-25,ACTIVE,emp_389.jpg,#4ECDC4,OLD389,389,0,emp_389,1,user_icon,GROUP4,BATCH_2025
EMP00390,Neha Singh,Assistant,IT,,+917709624135,Europe,UK,2021-09-01,INACTIVE,emp_390.jpg,#FF6B6B,OLD390,390,1,emp_390,0,user_icon,GROUP9,BATCH_2023
EMP00391,Sneha Patel,Supervisor,HR,sneha.patel@hoj.com,,Middle East,UK,2025-07-22,INACTIVE,emp_391.jpg,#45B7D1,OLD391,391,0,emp_391,0,user_icon,GROUP1,BATCH_2021
EMP00392,Anjali Patel,Analyst,Operations,anjali.patel@hoj.com,+919358582003,Asia-South,UK,2020-11-13,ON_LEAVE,emp_392.jpg,#FF6B6B,OLD392,392,1,emp_392,1,user_icon,GROUP8,BATCH_2026
EMP00393,Mohit Kumar,Coordinator,Customer Service,mohit.kumar@hoj.com,+918833746859,Europe,Singapore,2023-10-28,ON_LEAVE,emp_393.jpg,#45B7D1,OLD393,393,0,emp_393,0,user_icon,GROUP1,BATCH_2025
EMP00394,Sneha Gupta,Assistant,Customer Service,sneha.gupta@hoj.com,+916407416340,Asia-South,UK,2024-12-24,ON_LEAVE,emp_394.jpg,#FF6B6B,OLD394,394,0,emp_394,0,user_icon,GROUP6,BATCH_2021
EMP00395,Amit Patel,Coordinator,IT,amit.patel@hoj.com,+916463856389,Americas,UK,2025-04-12,ON_LEAVE,emp_395.jpg,#45B7D1,OLD395,395,0,emp_395,0,user_icon,GROUP5,BATCH_2024
EMP00396,Deepika Gupta,Director,Inventory,deepika.gupta@hoj.com,+916316762895,Middle East,Singapore,2022-04-30,ACTIVE,emp_396.jpg,#FF6B6B,OLD396,396,0,emp_396,1,user_icon,GROUP4,BATCH_2023
EMP00397,Neha Joshi,Analyst,Inventory,neha.joshi@hoj.com,+917724724119,Asia-East,USA,2024-07-23,ACTIVE,emp_397.jpg,#45B7D1,OLD397,397,1,emp_397,0,user_icon,GROUP9,BATCH_2024
EMP00398,Priya Sharma,Coordinator,Inventory,priya.sharma@hoj.com,+919692994672,Asia-South,UK,2025-11-27,INACTIVE,emp_398.jpg,#45B7D1,OLD398,398,0,emp_398,0,user_icon,GROUP2,BATCH_2022
EMP00399,Mohit Gupta,Coordinator,HR,mohit.gupta@hoj.com,+918777259175,Middle East,India,2023-05-07,ACTIVE,emp_399.jpg,#FF6B6B,OLD399,399,0,emp_399,1,user_icon,GROUP9,BATCH_2026
EMP00400,Sneha Nair,Analyst,IT,sneha.nair@hoj.com,+919942480926,Europe,USA,2021-10-04,ACTIVE,emp_400.jpg,#FF6B6B,OLD400,400,0,emp_400,0,user_icon,GROUP7,BATCH_2024
EMP00401,Neha Singh,Coordinator,HR,neha.singh@hoj.com,+916299791887,Asia-East,India,2026-04-24,ACTIVE,emp_401.jpg,#FF6B6B,OLD401,401,0,emp_401,0,user_icon,GROUP2,BATCH_2023
EMP00402,Mohit Patel,Assistant,HR,mohit.patel@hoj.com,+918309717694,Europe,India,2025-02-14,INACTIVE,emp_402.jpg,#45B7D1,OLD402,402,0,emp_402,1,user_icon,GROUP8,BATCH_2021
EMP00403,Vikram Reddy,Analyst,Finance,vikram.reddy@hoj.com,+919320290467,Middle East,India,2026-03-30,INACTIVE,emp_403.jpg,#FF6B6B,OLD403,403,0,emp_403,1,user_icon,GROUP2,BATCH_2021
EMP00404,Neha Kumar,Assistant,Customer Service,neha.kumar@hoj.com,,Middle East,USA,2026-04-08,ON_LEAVE,emp_404.jpg,#45B7D1,OLD404,404,1,emp_404,1,user_icon,GROUP5,BATCH_2024
EMP00405,Neha Verma,Coordinator,Inventory,neha.verma@hoj.com,+916743113096,Middle East,Australia,2024-01-30,ON_LEAVE,emp_405.jpg,#4ECDC4,OLD405,405,1,emp_405,1,user_icon,GROUP3,BATCH_2026
EMP00406,Arjun Sharma,Supervisor,Finance,arjun.sharma@hoj.com,+916494508472,Asia-South,UAE,2022-10-07,INACTIVE,emp_406.jpg,#FF6B6B,OLD406,406,1,emp_406,1,user_icon,GROUP6,BATCH_2024
EMP00407,Neha Kumar,Analyst,Customer Service,neha.kumar@hoj.com,+919392938426,Asia-East,USA,2022-09-27,INACTIVE,emp_407.jpg,#45B7D1,OLD407,407,0,emp_407,0,user_icon,GROUP8,BATCH_2026
EMP00408,Mohit Singh,Manager,Inventory,,+916380071384,Asia-South,India,2022-02-11,INACTIVE,emp_408.jpg,#FF6B6B,OLD408,408,0,emp_408,1,user_icon,GROUP9,BATCH_2025
EMP00409,Anjali Singh,Analyst,Inventory,anjali.singh@hoj.com,+918423577858,Europe,USA,2023-01-09,ACTIVE,emp_409.jpg,#FF6B6B,OLD409,409,0,emp_409,1,user_icon,GROUP5,BATCH_2025
EMP00410,Sneha Verma,Executive,Customer Service,sneha.verma@hoj.com,+918199502423,Asia-South,India,2021-06-30,INACTIVE,emp_410.jpg,#4ECDC4,OLD410,410,0,emp_410,1,user_icon,GROUP7,BATCH_2021
EMP00411,Rajesh Verma,Store Manager,Finance,rajesh.verma@hoj.com,+916805539287,Middle East,Australia,2020-10-03,ACTIVE,emp_411.jpg,#4ECDC4,OLD411,411,0,emp_411,1,user_icon,GROUP5,BATCH_2023
EMP00412,Amit Sharma,Analyst,Operations,amit.sharma@hoj.com,+918572177033,Europe,Singapore,2025-04-05,INACTIVE,emp_412.jpg,#FF6B6B,OLD412,412,1,emp_412,0,user_icon,GROUP7,BATCH_2026
EMP00413,Neha Sharma,Coordinator,Customer Service,neha.sharma@hoj.com,+918723492334,Americas,UAE,2021-03-24,INACTIVE,emp_413.jpg,#45B7D1,OLD413,413,0,emp_413,0,user_icon,GROUP9,BATCH_2026
EMP00414,Deepika Patel,Manager,IT,deepika.patel@hoj.com,+916388242235,Americas,Singapore,2025-10-09,ON_LEAVE,emp_414.jpg,#4ECDC4,OLD414,414,1,emp_414,0,user_icon,GROUP6,BATCH_2023
EMP00415,Amit Gupta,Analyst,Sales,amit.gupta@hoj.com,+917932376350,Middle East,India,2024-05-15,ON_LEAVE,emp_415.jpg,#4ECDC4,OLD415,415,0,emp_415,0,user_icon,GROUP7,BATCH_2022
EMP00416,Amit Singh,Manager,Operations,amit.singh@hoj.com,+917615401652,Asia-East,Singapore,2024-05-21,ON_LEAVE,emp_416.jpg,#4ECDC4,OLD416,416,1,emp_416,0,user_icon,GROUP8,BATCH_2022
EMP00417,Vikram Patel,Assistant,HR,vikram.patel@hoj.com,+918199236064,Middle East,UK,2021-02-02,ACTIVE,emp_417.jpg,#FF6B6B,OLD417,417,1,emp_417,1,user_icon,GROUP4,BATCH_2025
EMP00418,Anjali Singh,Director,Operations,anjali.singh@hoj.com,+919838275203,Asia-East,USA,2022-05-16,INACTIVE,emp_418.jpg,#FF6B6B,OLD418,418,1,emp_418,0,user_icon,GROUP6,BATCH_2022
EMP00419,Mohit Nair,Executive,Customer Service,mohit.nair@hoj.com,+917686855505,Europe,UAE,2023-12-25,INACTIVE,emp_419.jpg,#45B7D1,OLD419,419,0,emp_419,0,user_icon,GROUP3,BATCH_2023
EMP00420,Neha Joshi,Executive,Finance,neha.joshi@hoj.com,+918007744956,Middle East,USA,2021-10-06,INACTIVE,emp_420.jpg,#4ECDC4,OLD420,420,1,emp_420,1,user_icon,GROUP4,BATCH_2026
EMP00421,Priya Joshi,Manager,Finance,priya.joshi@hoj.com,+919020251077,Asia-East,USA,2020-09-18,INACTIVE,emp_421.jpg,#FF6B6B,OLD421,421,1,emp_421,1,user_icon,GROUP2,BATCH_2021
EMP00422,Arjun Nair,Executive,Inventory,arjun.nair@hoj.com,+916375248408,Americas,UK,2026-03-07,ACTIVE,emp_422.jpg,#4ECDC4,OLD422,422,0,emp_422,0,user_icon,GROUP9,BATCH_2022
EMP00423,Neha Patel,Director,IT,neha.patel@hoj.com,+917676097108,Asia-East,India,2026-04-23,ON_LEAVE,emp_423.jpg,#FF6B6B,OLD423,423,1,emp_423,1,user_icon,GROUP4,BATCH_2022
EMP00424,"Neha Sharma,extra",Assistant,Sales,neha.sharma@hoj.com,+918948927770,Asia-South,Singapore,2021-02-13,INACTIVE,emp_424.jpg,#4ECDC4,OLD424,424,0,emp_424,0,user_icon,GROUP2,BATCH_2025
EMP00425,Rajesh Kumar,Coordinator,Customer Service,rajesh.kumar@hoj.com,+919173495062,Asia-South,India,2025-09-07,INACTIVE,emp_425.jpg,#4ECDC4,OLD425,425,1,emp_425,0,user_icon,GROUP3,BATCH_2026
EMP00426,Priya Desai,Manager,Customer Service,priya.desai@hoj.com,+918089082194,Middle East,Australia,2020-10-30,ACTIVE,emp_426.jpg,#45B7D1,OLD426,426,1,emp_426,1,user_icon,GROUP3,BATCH_2026
EMP00427,Deepika Singh,Assistant,Finance,deepika.singh@hoj.com,+916871522476,Middle East,USA,2022-05-18,ON_LEAVE,emp_427.jpg,#4ECDC4,OLD427,427,0,emp_427,0,user_icon,GROUP5,BATCH_2024
EMP00428,Mohit Nair,Executive,Customer Service,mohit.nair@hoj.com,+918496903240,Europe,Singapore,2021-03-02,ACTIVE,emp_428.jpg,#FF6B6B,OLD428,428,1,emp_428,1,user_icon,GROUP9,BATCH_2026
EMP00429,Rajesh Joshi,Assistant,Sales,rajesh.joshi@hoj.com,+918348019330,Asia-South,Singapore,2023-11-25,INACTIVE,emp_429.jpg,#45B7D1,OLD429,429,0,emp_429,1,user_icon,GROUP2,BATCH_2025
EMP00430,Sneha Joshi,Director,IT,sneha.joshi@hoj.com,+916399172003,Americas,UK,2025-10-30,ON_LEAVE,emp_430.jpg,#4ECDC4,OLD430,430,1,emp_430,1,user_icon,GROUP10,BATCH_2022
EMP00431,Sneha Reddy,Analyst,HR,sneha.reddy@hoj.com,+916555579595,Asia-East,India,2020-11-08,ON_LEAVE,emp_431.jpg,#FF6B6B,OLD431,431,1,emp_431,1,user_icon,GROUP2,BATCH_2024
EMP00432,Neha Verma,Supervisor,Customer Service,neha.verma@hoj.com,+916373604099,Asia-South,UK,2023-10-22,INACTIVE,emp_432.jpg,#45B7D1,OLD432,432,1,emp_432,1,user_icon,GROUP6,BATCH_2022
EMP00433,Sneha Singh,Director,IT,,+919319270252,Asia-South,Singapore,2021-02-17,ON_LEAVE,emp_433.jpg,#FF6B6B,OLD433,433,0,emp_433,1,user_icon,GROUP2,BATCH_2024
EMP00434,Amit Verma,Coordinator,Customer Service,,+916021267212,Asia-South,Australia,2022-12-22,INACTIVE,emp_434.jpg,#45B7D1,OLD434,434,0,emp_434,0,user_icon,GROUP8,BATCH_2022
EMP00435,Deepika Singh,Assistant,Sales,deepika.singh@hoj.com,+918929708613,Europe,India,2021-07-29,INACTIVE,emp_435.jpg,#45B7D1,OLD435,435,0,emp_435,0,user_icon,GROUP8,BATCH_2023
EMP00436,Deepika Gupta,Store Manager,Sales,deepika.gupta@hoj.com,+917731427769,Middle East,Australia,2023-05-04,ON_LEAVE,emp_436.jpg,#45B7D1,OLD436,436,1,emp_436,0,user_icon,GROUP10,BATCH_2022
EMP00437,Priya Kumar,Assistant,Finance,,+916415639869,Asia-East,India,2025-06-01,ON_LEAVE,emp_437.jpg,#45B7D1,OLD437,437,0,emp_437,0,user_icon,GROUP4,BATCH_2026
EMP00438,Vikram Desai,Supervisor,Operations,vikram.desai@hoj.com,+916209339125,Middle East,UAE,2024-10-26,ACTIVE,emp_438.jpg,#4ECDC4,OLD438,438,0,emp_438,0,user_icon,GROUP5,BATCH_2023
EMP00439,Mohit Reddy,Executive,HR,mohit.reddy@hoj.com,+919055959312,Asia-South,Singapore,2021-01-07,ACTIVE,emp_439.jpg,#45B7D1,OLD439,439,0,emp_439,0,user_icon,GROUP5,BATCH_2022
EMP00440,Vikram Sharma,Executive,Operations,vikram.sharma@hoj.com,+919743817250,Asia-East,USA,2020-08-07,ACTIVE,emp_440.jpg,#4ECDC4,OLD440,440,0,emp_440,0,user_icon,GROUP4,BATCH_2021
EMP00441,Sneha Reddy,Store Manager,IT,,+918745181262,Asia-South,UK,2021-07-08,ACTIVE,emp_441.jpg,#45B7D1,OLD441,441,1,emp_441,0,user_icon,GROUP4,BATCH_2023
EMP00442,Deepika Joshi,Executive,Inventory,deepika.joshi@hoj.com,+917794763799,Europe,UAE,2021-11-24,INACTIVE,emp_442.jpg,#4ECDC4,OLD442,442,0,emp_442,1,user_icon,GROUP8,BATCH_2026
EMP00443, Priya Desai,Manager,Customer Service,priya.desai@hoj.com,+918708260565,Americas,UAE,2024-01-20,ON_LEAVE,emp_443.jpg,#FF6B6B,OLD443,443,0,emp_443,1,user_icon,GROUP9,BATCH_2021
EMP00444,Vikram Singh,Director,Customer Service,vikram.singh@hoj.com,+917914770283,Middle East,UK,2024-11-28,ACTIVE,emp_444.jpg,#FF6B6B,OLD444,444,1,emp_444,0,user_icon,GROUP7,BATCH_2026
EMP00445,Deepika Gupta ,Supervisor,Customer Service,deepika.gupta@hoj.com,+917675852901,Americas,Singapore,2024-12-15,INACTIVE,emp_445.jpg,#45B7D1,OLD445,445,0,emp_445,1,user_icon,GROUP4,BATCH_2021
EMP00446,Deepika Joshi,Coordinator,Operations,deepika.joshi@hoj.com,+919043995773,Europe,UAE,2024-02-07,ACTIVE,emp_446.jpg,#FF6B6B,OLD446,446,1,emp_446,0,user_icon,GROUP4,BATCH_2021
EMP00447,Priya Nair,Director,HR,priya.nair@hoj.com,+918118929607,Americas,UAE,2025-01-13,INACTIVE,emp_447.jpg,#FF6B6B,OLD447,447,0,emp_447,1,user_icon,GROUP1,BATCH_2024
EMP00448,Arjun Gupta,Manager,Inventory,arjun.gupta@hoj.com,+918650866135,Americas,USA,2025-08-08,ACTIVE,emp_448.jpg,#4ECDC4,OLD448,448,1,emp_448,1,user_icon,GROUP2,BATCH_2025
EMP00449,Rajesh Nair,Analyst,Customer Service,rajesh.nair@hoj.com,+918278978449,Europe,UK,2026-04-09,ACTIVE,emp_449.jpg,#4ECDC4,OLD449,449,1,emp_449,1,user_icon,GROUP2,BATCH_2026
EMP00450,Rajesh Kumar,Store Manager,Sales,rajesh.kumar@hoj.com,+919819197752,Americas,UK,2023-06-30,INACTIVE,emp_450.jpg,#4ECDC4,OLD450,450,0,emp_450,0,user_icon,GROUP3,BATCH_2021
EMP00451,Arjun Verma,Executive,IT,arjun.verma@hoj.com,+917628549838,Europe,USA,2022-07-26,INACTIVE,emp_451.jpg,#4ECDC4,OLD451,451,1,emp_451,1,user_icon,GROUP10,BATCH_2021
EMP00452,Mohit Reddy,Supervisor,Sales,mohit.reddy@hoj.com,+918154306676,Asia-South,USA,2021-08-26,INACTIVE,emp_452.jpg,#FF6B6B,OLD452,452,0,emp_452,1,user_icon,GROUP6,BATCH_2025
EMP00453,Mohit Sharma,Supervisor,Inventory,mohit.sharma@hoj.com,+918956243827,Americas,Australia,2026-03-05,ACTIVE,emp_453.jpg,#45B7D1,OLD453,453,1,emp_453,0,user_icon,GROUP1,BATCH_2021
EMP00454,Deepika Sharma,Director,Sales,deepika.sharma@hoj.com,+919008581148,Asia-South,UK,2021-08-25,ON_LEAVE,emp_454.jpg,#45B7D1,OLD454,454,1,emp_454,1,user_icon,GROUP9,BATCH_2021
EMP00455,Anjali Desai,Assistant,Sales,anjali.desai@hoj.com,,Asia-East,India,2022-08-15,ON_LEAVE,emp_455.jpg,#4ECDC4,OLD455,455,1,emp_455,0,user_icon,GROUP3,BATCH_2026
EMP00456,Neha Kumar,Assistant,IT,neha.kumar@hoj.com,+917993802632,Asia-East,USA,2020-12-08,ACTIVE,emp_456.jpg,#FF6B6B,OLD456,456,1,emp_456,0,user_icon,GROUP7,BATCH_2024
EMP00457,Amit Kumar,Store Manager,Customer Service,amit.kumar@hoj.com,+918258991971,Middle East,UAE,2020-10-11,INACTIVE,emp_457.jpg,#FF6B6B,OLD457,457,1,emp_457,1,user_icon,GROUP2,BATCH_2021
EMP00458,Deepika Verma,Supervisor,Operations,deepika.verma@hoj.com,+918152474387,Asia-East,Singapore,2020-11-27,INACTIVE,emp_458.jpg,#4ECDC4,OLD458,458,1,emp_458,0,user_icon,GROUP9,BATCH_2024
EMP00459,Sneha Kumar,Coordinator,Operations,sneha.kumar@hoj.com,+919963461555,Europe,India,2022-08-07,ON_LEAVE,emp_459.jpg,#FF6B6B,OLD459,459,0,emp_459,1,user_icon,GROUP5,BATCH_2024
EMP00460,Neha Verma,Assistant,Inventory,neha.verma@hoj.com,+919585819208,Americas,Australia,2023-05-18,INACTIVE,emp_460.jpg,#FF6B6B,OLD460,460,1,emp_460,1,user_icon,GROUP10,BATCH_2024
EMP00461,Mohit Kumar,Analyst,Inventory,mohit.kumar@hoj.com,+917066808449,Asia-East,USA,2025-05-16,INACTIVE,emp_461.jpg,#45B7D1,OLD461,461,1,emp_461,0,user_icon,GROUP4,BATCH_2021
EMP00462,Mohit Gupta,Coordinator,Sales,,+918478166338,Asia-South,India,2024-03-27,ACTIVE,emp_462.jpg,#FF6B6B,OLD462,462,0,emp_462,1,user_icon,GROUP9,BATCH_2022
EMP00463,Anjali Singh,Store Manager,Sales,anjali.singh@hoj.com,+916103910930,Middle East,India,2023-05-12,ON_LEAVE,emp_463.jpg,#FF6B6B,OLD463,463,0,emp_463,1,user_icon,GROUP10,BATCH_2021
EMP00464,Sneha Sharma,Executive,Customer Service,sneha.sharma@hoj.com,+916039285459,Middle East,UK,2022-06-03,ON_LEAVE,emp_464.jpg,#FF6B6B,OLD464,464,1,emp_464,0,user_icon,GROUP8,BATCH_2021
EMP00465,Mohit Desai,Supervisor,Customer Service,mohit.desai@hoj.com,+917412457413,Asia-South,Singapore,2023-07-31,ACTIVE,emp_465.jpg,#45B7D1,OLD465,465,1,emp_465,0,user_icon,GROUP9,BATCH_2026
EMP00466,Deepika Kumar,Supervisor,IT,deepika.kumar@hoj.com,+918586350853,Europe,USA,2023-12-01,ACTIVE,emp_466.jpg,#4ECDC4,OLD466,466,1,emp_466,0,user_icon,GROUP8,BATCH_2022
EMP00467,Rajesh Singh,Store Manager,Customer Service,rajesh.singh@hoj.com,+916068358610,Americas,Australia,2025-08-28,INACTIVE,emp_467.jpg,#45B7D1,OLD467,467,1,emp_467,1,user_icon,GROUP5,BATCH_2025
EMP00468,Sneha Kumar,Manager,Customer Service,sneha.kumar@hoj.com,+917874156101,Middle East,UAE,2021-04-21,ON_LEAVE,emp_468.jpg,#45B7D1,OLD468,468,0,emp_468,0,user_icon,GROUP8,BATCH_2025
EMP00469,Amit Gupta,Store Manager,IT,amit.gupta@hoj.com,+918932229259,Americas,UK,2025-06-28,ON_LEAVE,emp_469.jpg,#FF6B6B,OLD469,469,1,emp_469,1,user_icon,GROUP10,BATCH_2022
EMP00470,Neha Patel,Executive,Customer Service,neha.patel@hoj.com,+918534918936,Europe,UK,2024-07-23,INACTIVE,emp_470.jpg,#4ECDC4,OLD470,470,1,emp_470,0,user_icon,GROUP5,BATCH_2026
EMP00471,Arjun Desai,Store Manager,IT,arjun.desai@hoj.com,+919896764176,Asia-South,UK,2023-02-03,ACTIVE,emp_471.jpg,#45B7D1,OLD471,471,0,emp_471,0,user_icon,GROUP7,BATCH_2022
EMP00472,Vikram Patel,Store Manager,IT,vikram.patel@hoj.com,,Americas,India,2025-10-31,ON_LEAVE,emp_472.jpg,#45B7D1,OLD472,472,1,emp_472,1,user_icon,GROUP10,BATCH_2024
EMP00473,Sneha Sharma,Coordinator,IT,sneha.sharma@hoj.com,+918966063509,Asia-East,UAE,2021-07-06,ACTIVE,emp_473.jpg,#45B7D1,OLD473,473,0,emp_473,0,user_icon,GROUP1,BATCH_2026
EMP00474,Deepika Gupta,Director,HR,deepika.gupta@hoj.com,+919836712786,Asia-East,USA,2022-05-21,ON_LEAVE,emp_474.jpg,#FF6B6B,OLD474,474,1,emp_474,0,user_icon,GROUP5,BATCH_2024
EMP00475,Amit Joshi,Assistant,Customer Service,amit.joshi@hoj.com,+916051560119,Asia-South,India,2022-01-22,ON_LEAVE,emp_475.jpg,#FF6B6B,OLD475,475,0,emp_475,1,user_icon,GROUP8,BATCH_2022
EMP00476,Sneha Joshi,Executive,Finance,sneha.joshi@hoj.com,+917141603833,Asia-East,UK,2020-10-22,ON_LEAVE,emp_476.jpg,#FF6B6B,OLD476,476,0,emp_476,1,user_icon,GROUP7,BATCH_2023
EMP00477,Amit Gupta,Assistant,Sales,amit.gupta@hoj.com,+918180683521,Asia-East,Australia,2021-10-16,INACTIVE,emp_477.jpg,#45B7D1,OLD477,477,0,emp_477,1,user_icon,GROUP6,BATCH_2025
EMP00478,Neha Desai,Store Manager,Operations,neha.desai@hoj.com,+918574943828,Middle East,USA,2026-05-02,ON_LEAVE,emp_478.jpg,#FF6B6B,OLD478,478,0,emp_478,1,user_icon,GROUP2,BATCH_2021
EMP00479,Amit Desai,Director,IT,amit.desai@hoj.com,+916195336767,Europe,India,2022-10-07,ACTIVE,emp_479.jpg,#4ECDC4,OLD479,479,0,emp_479,1,user_icon,GROUP9,BATCH_2022
EMP00480,Vikram Kumar,Executive,Finance,vikram.kumar@hoj.com,+916841135277,Europe,UK,2024-02-29,INACTIVE,emp_480.jpg,#45B7D1,OLD480,480,0,emp_480,0,user_icon,GROUP10,BATCH_2025
EMP00481,Anjali Kumar,Supervisor,Customer Service,anjali.kumar@hoj.com,+917268573430,Asia-East,UAE,2020-08-25,INACTIVE,emp_481.jpg,#FF6B6B,OLD481,481,0,emp_481,1,user_icon,GROUP9,BATCH_2026
EMP00482,Priya Nair,Assistant,Operations,priya.nair@hoj.com,+918987059378,Middle East,Australia,2025-12-08,ON_LEAVE,emp_482.jpg,#FF6B6B,OLD482,482,1,emp_482,1,user_icon,GROUP2,BATCH_2025
EMP00483,Vikram Joshi,Assistant,Operations,,+917521746654,Asia-South,UK,2022-07-25,INACTIVE,emp_483.jpg,#45B7D1,OLD483,483,0,emp_483,0,user_icon,GROUP9,BATCH_2021
EMP00484,Neha Desai,Director,Customer Service,neha.desai@hoj.com,+916190142563,Asia-South,USA,2021-07-03,INACTIVE,emp_484.jpg,#45B7D1,OLD484,484,0,emp_484,1,user_icon,GROUP7,BATCH_2025
EMP00485,Mohit Desai,Assistant,Inventory,mohit.desai@hoj.com,+917265185926,Asia-East,USA,2023-02-09,INACTIVE,emp_485.jpg,#4ECDC4,OLD485,485,1,emp_485,1,user_icon,GROUP1,BATCH_2025
EMP00486,Priya Patel,Analyst,IT,priya.patel@hoj.com,+917472996185,Asia-East,USA,2021-10-28,INACTIVE,emp_486.jpg,#45B7D1,OLD486,486,1,emp_486,1,user_icon,GROUP6,BATCH_2024
EMP00487,Neha Kumar,Director,Inventory,neha.kumar@hoj.com,+917100483221,Middle East,UK,2023-11-14,INACTIVE,emp_487.jpg,#4ECDC4,OLD487,487,0,emp_487,0,user_icon,GROUP3,BATCH_2024
